KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         446000       1.410587           1400         0.9960          463.7          1.113
         447000       1.413963           1404         0.9960          464.6          1.105
         448000       1.417495           1410         0.9960          466.0          1.219
         449000       1.421230           1414         0.9960          467.5          1.241
         450000       1.424371           1418         0.9960          468.7          1.139
         451000       1.427299           1420         0.9960          469.8          1.197
         452000       1.430438           1422         0.9960          470.9          1.219
         453000       1.433928           1423         0.9960          472.0          1.188
         454000       1.437616           1426         0.9960          473.7          1.332
         455000       1.440554           1428         0.9960          474.8          1.271
         456000       1.443707           1429         0.9960          476.4          1.324
         457000       1.446170           1431         0.9960          477.8          1.365
         458000       1.449586           1435         0.9960          479.0          1.316
         459000       1.453166           1439         0.9960          480.4          1.287
         460000       1.457158           1442         0.9960          481.7          1.258
         461000       1.461479           1448         0.9960          483.2          1.273
         462000       1.464084           1453         0.9960          484.6          1.211
         463000       1.466553           1454         0.9960          485.8          1.123
         464000       1.469744           1460         0.9959          486.9          1.217
         465000       1.473926           1463         0.9959          488.2          1.346
         466000       1.476083           1464         0.9959          489.4          1.362
         467000       1.478999           1467         0.9959          490.7          1.347
         468000       1.482154           1470         0.9959          492.0          1.263
         469000       1.485374           1473         0.9959          493.3          1.293
         470000       1.488676           1474         0.9959          494.6          1.285
         471000       1.490917           1476         0.9959          495.8          1.392
         472000       1.494338           1480         0.9959          497.0          1.141
         473000       1.497521           1482         0.9959          498.4          1.209
         474000       1.500049           1484         0.9959          499.4          1.186
         475000       1.502646           1488         0.9958          500.7          1.227
         476000       1.505501           1494         0.9958          502.0          1.254
         477000       1.507655           1494         0.9958          503.3          1.275
         478000       1.510104           1496         0.9958          504.5          1.233
         479000       1.513380           1500         0.9958          505.9          1.229
         480000       1.516496           1502         0.9958          507.2          1.187
         481000       1.519074           1508         0.9958          508.4          1.169
         482000       1.522513           1510         0.9958          509.9          1.281
         483000       1.525783           1511         0.9958          511.3          1.167
         484000       1.529003           1516         0.9958          512.5          1.354
         485000       1.531333           1518         0.9958          513.5          1.361
         486000       1.534086           1521         0.9958          514.8          1.246
         487000       1.537096           1523         0.9958          516.0          1.213
         488000       1.539872           1527         0.9958          517.1          1.253
         489000       1.542904           1528         0.9958          518.5          1.292
         490000       1.545935           1533         0.9957          520.1          1.321
         491000       1.549183           1536         0.9957          521.4          1.289
         492000       1.553172           1539         0.9957          522.8          1.196
         493000       1.555802           1543         0.9957          524.3          1.303
         494000       1.559157           1549         0.9957          525.4          1.244
