KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 800
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         278000       0.011708             11         0.9998          558.5          0.128
         279000       0.011737             11         0.9998          560.5          0.098
         280000       0.011752             11         0.9998          562.7          0.096
         281000       0.011790             11         0.9998          564.7          0.151
         282000       0.011810             11         0.9998          566.7          0.127
         283000       0.011848             11         0.9998          568.7          0.126
         284000       0.011882             11         0.9998          570.6          0.126
         285000       0.011973             11         0.9998          572.5          0.127
         286000       0.011987             11         0.9998          574.6          0.126
         287000       0.012004             12         0.9998          576.6          0.094
         288000       0.012012             12         0.9998          578.6          0.095
         289000       0.012035             12         0.9998          580.6          0.125
         290000       0.012060             12         0.9998          582.6          0.096
         291000       0.012072             12         0.9998          584.7          0.128
         292000       0.012096             12         0.9998          586.7          0.059
         293000       0.012113             12         0.9998          588.7          0.126
         294000       0.012134             12         0.9998          590.7          0.128
         295000       0.012150             12         0.9998          592.7          0.170
         296000       0.012177             12         0.9998          594.7          0.153
         297000       0.012221             12         0.9998          596.6          0.172
         298000       0.012237             12         0.9998          598.7          0.171
         299000       0.012260             12         0.9998          600.7          0.171
         300000       0.012295             12         0.9998          602.7          0.185
         301000       0.012307             12         0.9998          604.7          0.177
         302000       0.012322             12         0.9998          606.7          0.126
         303000       0.012336             12         0.9998          608.7          0.151
         304000       0.012357             12         0.9998          610.8          0.200
         305000       0.012377             13         0.9998          612.8          0.200
         306000       0.012438             13         0.9998          614.8          0.215
         307000       0.012499             13         0.9998          616.7          0.212
         308000       0.012532             13         0.9998          618.7          0.203
         309000       0.012563             13         0.9998          620.7          0.200
         310000       0.012606             13         0.9998          622.7          0.201
         311000       0.012669             13         0.9998          624.6          0.151
         312000       0.012697             13         0.9998          626.6          0.155
         313000       0.012778             13         0.9998          628.5          0.150
         314000       0.012859             13         0.9998          630.4          0.152
         315000       0.012914             13         0.9998          632.3          0.127
         316000       0.012942             13         0.9998          634.6          0.151
         317000       0.012990             13         0.9998          636.5          0.151
         318000       0.013010             13         0.9998          638.5          0.151
         319000       0.013076             13         0.9998          640.5          0.150
         320000       0.013100             13         0.9998          642.4          0.099
         321000       0.013110             13         0.9998          644.5          0.125
         322000       0.013139             13         0.9998          646.4          0.127
         323000       0.013167             13         0.9998          648.4          0.127
         324000       0.013214             13         0.9998          650.4          0.126
         325000       0.013252             13         0.9998          652.3          0.127
         326000       0.013307             13         0.9998          654.3          0.151
         327000       0.013326             13         0.9998          656.3          0.151
         328000       0.013340             13         0.9998          658.3          0.170
         329000       0.013361             13         0.9998          660.3          0.187
         330000       0.013418             13         0.9998          662.2          0.184
         331000       0.013444             13         0.9998          664.2          0.187
         332000       0.013464             13         0.9998          666.2          0.153
         333000       0.013482             13         0.9998          668.2          0.170
         334000       0.013519             13         0.9998          670.3          0.189
         335000       0.013553             13         0.9998          672.2          0.172
         336000       0.013617             13         0.9998          674.1          0.188
         337000       0.013687             13         0.9998          676.1          0.172
         338000       0.013749             13         0.9998          678.0          0.170
         339000       0.013792             13         0.9998          679.9          0.171
         340000       0.013825             13         0.9998          681.9          0.169
         341000       0.013836             13         0.9998          684.0          0.150
         342000       0.013864             13         0.9998          686.0          0.186
         343000       0.013881             13         0.9998          688.0          0.188
         344000       0.013942             13         0.9998          690.0          0.202
         345000       0.013972             13         0.9998          691.9          0.172
         346000       0.014016             13         0.9998          694.4          0.170
         347000       0.014060             13         0.9998          696.4          0.152
         348000       0.014095             13         0.9998          698.3          0.152
         349000       0.014117             13         0.9998          700.3          0.150
         350000       0.014145             13         0.9998          702.3          0.126
         351000       0.014175             13         0.9998          704.3          0.127
         352000       0.014207             13         0.9998          706.3          0.183
         353000       0.014223             13         0.9998          708.2          0.152
         354000       0.014251             13         0.9998          710.2          0.129
         355000       0.014292             13         0.9998          712.2          0.152
         356000       0.014324             13         0.9998          714.1          0.171
         357000       0.014358             13         0.9998          716.1          0.187
         358000       0.014374             13         0.9998          718.1          0.200
         359000       0.014421             13         0.9998          720.0          0.200
         360000       0.014447             13         0.9998          722.0          0.188
         361000       0.014466             13         0.9998          724.0          0.187
         362000       0.014518             13         0.9998          726.0          0.170
         363000       0.014568             13         0.9998          728.0          0.151
         364000       0.014606             13         0.9998          730.0          0.130
         365000       0.014635             13         0.9998          731.9          0.187
         366000       0.014673             13         0.9998          733.9          0.187
         367000       0.014697             13         0.9998          735.8          0.201
         368000       0.014722             13         0.9998          737.8          0.213
         369000       0.014749             13         0.9998          739.8          0.202
         370000       0.014777             13         0.9998          741.9          0.212
         371000       0.014822             14         0.9998          743.8          0.211
         372000       0.014849             14         0.9998          745.8          0.223
         373000       0.014894             15         0.9998          747.8          0.206
         374000       0.014913             15         0.9998          749.7          0.202
         375000       0.014937             15         0.9998          751.7          0.173
         376000       0.014953             15         0.9998          753.7          0.176
         377000       0.014985             15         0.9998          755.6          0.166
         378000       0.015037             15         0.9998          757.6          0.173
         379000       0.015070             15         0.9998          759.6          0.134
         380000       0.015106             15         0.9998          761.5          0.152
         381000       0.015142             15         0.9998          763.4          0.152
         382000       0.015165             15         0.9998          765.4          0.202
         383000       0.015185             15         0.9998          767.5          0.200
         384000       0.015208             16         0.9998          769.4          0.213
         385000       0.015229             16         0.9998          771.4          0.213
         386000       0.015244             16         0.9998          773.4          0.222
         387000       0.015269             16         0.9998          775.4          0.224
         388000       0.015301             16         0.9998          777.4          0.216
         389000       0.015330             16         0.9998          779.3          0.213
         390000       0.015366             16         0.9998          781.3          0.201
         391000       0.015392             16         0.9998          783.3          0.201
         392000       0.015420             16         0.9998          785.2          0.201
         393000       0.015452             16         0.9998          787.2          0.188
         394000       0.015481             16         0.9998          789.2          0.199
         395000       0.015507             16         0.9998          791.2          0.199
         396000       0.015535             16         0.9998          793.2          0.176
         397000       0.015576             16         0.9998          795.1          0.202
         398000       0.015605             16         0.9998          797.1          0.189
         399000       0.015649             16         0.9998          799.1          0.171
         400000       0.015680             16         0.9998          801.1          0.174
         401000       0.015713             16         0.9998          803.1          0.169
         402000       0.015737             16         0.9998          805.1          0.171
         403000       0.015774             16         0.9998          807.1          0.134
         404000       0.015794             16         0.9998          809.0          0.154
         405000       0.015819             16         0.9998          811.0          0.156
         406000       0.015850             16         0.9998          813.0          0.187
         407000       0.015884             16         0.9998          814.9          0.212
         408000       0.015904             16         0.9998          816.9          0.224
         409000       0.015943             16         0.9998          818.9          0.224
         410000       0.015976             16         0.9998          820.9          0.232
         411000       0.016032             16         0.9998          822.8          0.214
         412000       0.016073             16         0.9998          824.8          0.188
         413000       0.016090             16         0.9998          826.8          0.189
         414000       0.016120             16         0.9998          828.7          0.171
         415000       0.016158             16         0.9998          830.7          0.189
         416000       0.016238             16         0.9998          832.5          0.155
         417000       0.016291             16         0.9998          834.4          0.130
         418000       0.016322             16         0.9998          836.4          0.150
         419000       0.016354             16         0.9998          838.3          0.151
         420000       0.016375             17         0.9998          840.3          0.174
         421000       0.016430             17         0.9998          842.2          0.173
         422000       0.016479             17         0.9998          844.1          0.152
         423000       0.016502             17         0.9998          846.1          0.211
         424000       0.016540             17         0.9998          848.0          0.202
         425000       0.016570             17         0.9998          850.0          0.202
         426000       0.016588             17         0.9998          851.9          0.170
         427000       0.016618             17         0.9998          853.9          0.168
         428000       0.016635             17         0.9998          855.9          0.159
         429000       0.016653             17         0.9998          857.9          0.150
         430000       0.016690             17         0.9998          859.9          0.171
         431000       0.016728             18         0.9998          861.8          0.201
         432000       0.016754             18         0.9998          863.8          0.207
         433000       0.016774             18         0.9998          865.8          0.213
         434000       0.016797             18         0.9998          867.7          0.172
         435000       0.016826             18         0.9998          869.7          0.186
         436000       0.016872             18         0.9998          871.6          0.176
         437000       0.016896             18         0.9998          873.6          0.189
         438000       0.016930             18         0.9997          875.5          0.170
         439000       0.016956             18         0.9997          877.5          0.190
         440000       0.016971             18         0.9997          879.5          0.130
         441000       0.016990             18         0.9997          881.4          0.129
         442000       0.017004             18         0.9997          883.4          0.210
         443000       0.017053             18         0.9997          885.4          0.193
         444000       0.017090             18         0.9997          887.3          0.202
         445000       0.017119             18         0.9997          889.3          0.200
         446000       0.017147             18         0.9997          891.2          0.202
         447000       0.017172             18         0.9997          893.2          0.214
         448000       0.017187             18         0.9997          895.2          0.212
         449000       0.017220             18         0.9997          897.2          0.187
         450000       0.017238             18         0.9997          899.2          0.173
         451000       0.017295             18         0.9997          901.1          0.169
         452000       0.017315             18         0.9997          903.1          0.153
         453000       0.017334             18         0.9997          905.0          0.186
         454000       0.017359             18         0.9997          907.0          0.193
         455000       0.017391             18         0.9997          909.0          0.199
         456000       0.017447             18         0.9997          910.9          0.189
         457000       0.017471             18         0.9997          912.9          0.188
         458000       0.017499             18         0.9997          914.8          0.187
         459000       0.017535             18         0.9997          916.8          0.171
         460000       0.017554             18         0.9997          918.7          0.187
         461000       0.017574             18         0.9997          920.7          0.213
         462000       0.017627             18         0.9997          922.6          0.204
         463000       0.017647             18         0.9997          924.6          0.200
         464000       0.017669             18         0.9997          926.6          0.174
         465000       0.017714             18         0.9997          928.5          0.189
         466000       0.017752             18         0.9997          930.5          0.187
         467000       0.017784             18         0.9997          932.4          0.186
         468000       0.017793             18         0.9997          934.4          0.171
         469000       0.017820             18         0.9997          936.3          0.172
         470000       0.017855             18         0.9997          938.3          0.188
         471000       0.017882             18         0.9997          940.3          0.171
         472000       0.017898             18         0.9997          942.3          0.153
         473000       0.017918             18         0.9997          944.2          0.186
         474000       0.017932             18         0.9997          946.2          0.202
         475000       0.017967             18         0.9997          948.2          0.187
         476000       0.017987             18         0.9997          950.2          0.171
         477000       0.018015             18         0.9997          952.1          0.153
         478000       0.018034             18         0.9997          954.1          0.150
         479000       0.018069             18         0.9997          956.1          0.156
         480000       0.018086             18         0.9997          958.1          0.187
         481000       0.018113             18         0.9997          960.1          0.212
         482000       0.018136             18         0.9997          962.1          0.180
         483000       0.018153             18         0.9997          964.1          0.181
         484000       0.018174             18         0.9997          966.1          0.212
         485000       0.018186             18         0.9998          968.0          0.191
         486000       0.018212             18         0.9998          970.0          0.200
         487000       0.018250             18         0.9997          972.0          0.223
         488000       0.018276             18         0.9997          973.9          0.213
         489000       0.018311             18         0.9997          975.9          0.173
         490000       0.018335             18         0.9997          977.8          0.199
         491000       0.018379             18         0.9997          979.8          0.170
         492000       0.018428             18         0.9997          981.7          0.150
         493000       0.018445             18         0.9997          983.7          0.150
         494000       0.018480             18         0.9997          985.7          0.151
