KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         370000       1.167716           1164         0.9970          667.9          0.724
         371000       1.169980           1165         0.9970          669.8          0.799
         372000       1.173500           1168         0.9970          671.7          0.675
         373000       1.176420           1171         0.9970          673.6          0.714
         374000       1.179759           1172         0.9970          675.5          0.720
         375000       1.182540           1173         0.9970          677.3          0.721
         376000       1.186621           1175         0.9970          679.2          0.757
         377000       1.190086           1180         0.9970          681.1          0.757
         378000       1.193223           1182         0.9970          682.9          0.813
         379000       1.196928           1187         0.9970          684.8          0.759
         380000       1.200039           1189         0.9970          686.7          0.733
         381000       1.204190           1195         0.9970          688.5          0.732
         382000       1.207517           1206         0.9970          690.3          0.775
         383000       1.211823           1209         0.9969          692.2          0.751
         384000       1.215567           1217         0.9969          694.1          0.782
         385000       1.218028           1221         0.9969          695.9          0.779
         386000       1.220417           1223         0.9969          697.8          0.839
         387000       1.223744           1226         0.9969          699.6          0.792
         388000       1.227751           1229         0.9969          701.6          0.763
         389000       1.230773           1230         0.9969          703.4          0.805
         390000       1.234303           1233         0.9969          705.3          0.760
         391000       1.237644           1238         0.9969          707.2          0.723
         392000       1.241372           1241         0.9969          709.2          0.731
         393000       1.243864           1244         0.9969          711.0          0.795
         394000       1.247697           1249         0.9969          712.9          0.781
         395000       1.251034           1253         0.9969          714.8          0.844
         396000       1.254949           1256         0.9968          716.7          0.776
         397000       1.258438           1257         0.9969          718.6          0.743
         398000       1.261880           1260         0.9969          720.5          0.729
         399000       1.265410           1265         0.9969          722.4          0.728
         400000       1.268437           1266         0.9968          724.3          0.748
         401000       1.271719           1269         0.9968          726.2          0.727
         402000       1.275009           1275         0.9968          728.0          0.738
         403000       1.278639           1278         0.9968          729.8          0.689
         404000       1.281873           1280         0.9968          731.6          0.713
         405000       1.285086           1284         0.9968          733.6          0.743
         406000       1.287785           1289         0.9968          735.5          0.753
         407000       1.291069           1290         0.9968          737.4          0.763
         408000       1.294087           1293         0.9968          739.3          0.767
         409000       1.296798           1303         0.9968          741.1          0.738
